SpecAnalyzer (GHz)	SetField (T)	 SpecAnalyzerOut (Hz)

1.378200000e+10	0.000000000e+00	8.955229613e-11
1.378400000e+10	0.000000000e+00	9.732534917e-11
1.378600000e+10	0.000000000e+00	9.099679343e-11
1.378800000e+10	0.000000000e+00	9.121345346e-11
1.379000000e+10	0.000000000e+00	9.256333894e-11
1.379200000e+10	0.000000000e+00	9.620709090e-11
1.379400000e+10	0.000000000e+00	9.536486878e-11
1.379600000e+10	0.000000000e+00	9.394419964e-11
1.379800000e+10	0.000000000e+00	9.083604702e-11
1.380000000e+10	0.000000000e+00	9.190485178e-11
1.380200000e+10	0.000000000e+00	9.299166298e-11
1.380400000e+10	0.000000000e+00	9.158235281e-11
1.380600000e+10	0.000000000e+00	8.742079977e-11
1.380800000e+10	0.000000000e+00	8.613566804e-11
1.381000000e+10	0.000000000e+00	8.668234880e-11
1.381200000e+10	0.000000000e+00	8.623785019e-11
1.381400000e+10	0.000000000e+00	8.535615270e-11
1.381600000e+10	0.000000000e+00	8.903485588e-11
1.381800000e+10	0.000000000e+00	8.459215273e-11
1.382000000e+10	0.000000000e+00	8.573319832e-11
1.382200000e+10	0.000000000e+00	8.232883819e-11
1.382400000e+10	0.000000000e+00	7.963324444e-11
1.382600000e+10	0.000000000e+00	8.678383012e-11
1.382800000e+10	0.000000000e+00	8.380758587e-11
1.383000000e+10	0.000000000e+00	8.439462323e-11
1.383200000e+10	0.000000000e+00	7.632949828e-11
1.383400000e+10	0.000000000e+00	7.991239614e-11
1.383600000e+10	0.000000000e+00	7.651494022e-11
1.383800000e+10	0.000000000e+00	7.799413199e-11
1.384000000e+10	0.000000000e+00	7.758810955e-11
1.384200000e+10	0.000000000e+00	7.366462995e-11
1.384400000e+10	0.000000000e+00	7.380463601e-11
1.384600000e+10	0.000000000e+00	7.212961478e-11
1.384800000e+10	0.000000000e+00	7.470406932e-11
1.385000000e+10	0.000000000e+00	6.994219787e-11
1.385200000e+10	0.000000000e+00	7.087628401e-11
1.385400000e+10	0.000000000e+00	7.104674488e-11
1.385600000e+10	0.000000000e+00	6.864186997e-11
1.385800000e+10	0.000000000e+00	6.860754326e-11
1.386000000e+10	0.000000000e+00	6.530805063e-11
1.386200000e+10	0.000000000e+00	6.520124718e-11
1.386400000e+10	0.000000000e+00	6.811823328e-11
1.386600000e+10	0.000000000e+00	6.210323922e-11
1.386800000e+10	0.000000000e+00	6.517385936e-11
1.387000000e+10	0.000000000e+00	6.502248046e-11
1.387200000e+10	0.000000000e+00	6.289695154e-11
1.387400000e+10	0.000000000e+00	6.027733868e-11
1.387600000e+10	0.000000000e+00	6.080561055e-11
1.387800000e+10	0.000000000e+00	6.096854271e-11
1.388000000e+10	0.000000000e+00	6.078488407e-11
1.388200000e+10	0.000000000e+00	5.894391225e-11
1.388400000e+10	0.000000000e+00	5.797519756e-11
1.388600000e+10	0.000000000e+00	5.735018016e-11
1.388800000e+10	0.000000000e+00	5.926161645e-11
1.389000000e+10	0.000000000e+00	5.695237684e-11
1.389200000e+10	0.000000000e+00	5.716967177e-11
1.389400000e+10	0.000000000e+00	5.317387156e-11
1.389600000e+10	0.000000000e+00	5.469591793e-11
1.389800000e+10	0.000000000e+00	5.700102890e-11
1.390000000e+10	0.000000000e+00	5.509635456e-11
1.390200000e+10	0.000000000e+00	5.506530995e-11
1.390400000e+10	0.000000000e+00	5.588824542e-11
1.390600000e+10	0.000000000e+00	5.631266287e-11
1.390800000e+10	0.000000000e+00	5.406793763e-11
1.391000000e+10	0.000000000e+00	5.468776126e-11
1.391200000e+10	0.000000000e+00	5.635268294e-11
1.391400000e+10	0.000000000e+00	5.408847328e-11
1.391600000e+10	0.000000000e+00	5.483200699e-11
1.391800000e+10	0.000000000e+00	5.269495951e-11
1.392000000e+10	0.000000000e+00	5.266488634e-11
1.392200000e+10	0.000000000e+00	5.212446447e-11
1.392400000e+10	0.000000000e+00	5.086008698e-11
1.392600000e+10	0.000000000e+00	5.253910501e-11
1.392800000e+10	0.000000000e+00	5.149090182e-11
1.393000000e+10	0.000000000e+00	5.063260922e-11
1.393200000e+10	0.000000000e+00	5.161940320e-11
1.393400000e+10	0.000000000e+00	5.017306709e-11
1.393600000e+10	0.000000000e+00	5.176684775e-11
1.393800000e+10	0.000000000e+00	5.235009301e-11
1.394000000e+10	0.000000000e+00	5.104715262e-11
1.394200000e+10	0.000000000e+00	5.221920119e-11
1.394400000e+10	0.000000000e+00	5.134118131e-11
1.394600000e+10	0.000000000e+00	4.907229137e-11
1.394800000e+10	0.000000000e+00	5.499451936e-11
1.395000000e+10	0.000000000e+00	5.037738282e-11
1.395200000e+10	0.000000000e+00	5.180531004e-11
1.395400000e+10	0.000000000e+00	5.079955900e-11
1.395600000e+10	0.000000000e+00	4.714386173e-11
1.395800000e+10	0.000000000e+00	4.953869953e-11
1.396000000e+10	0.000000000e+00	5.120126545e-11
1.396200000e+10	0.000000000e+00	5.221495805e-11
1.396400000e+10	0.000000000e+00	5.092909774e-11
1.396600000e+10	0.000000000e+00	5.367409642e-11
1.396800000e+10	0.000000000e+00	5.006673895e-11
1.397000000e+10	0.000000000e+00	4.961605085e-11
1.397200000e+10	0.000000000e+00	5.338672907e-11
1.397400000e+10	0.000000000e+00	4.968707737e-11
1.397600000e+10	0.000000000e+00	4.938131154e-11
1.397800000e+10	0.000000000e+00	4.932440220e-11
1.398000000e+10	0.000000000e+00	5.123242802e-11
1.398200000e+10	0.000000000e+00	4.909721241e-11
1.398400000e+10	0.000000000e+00	5.142556173e-11
1.398600000e+10	0.000000000e+00	4.777024956e-11
1.398800000e+10	0.000000000e+00	5.138826864e-11
1.399000000e+10	0.000000000e+00	4.904751258e-11
1.399200000e+10	0.000000000e+00	5.087101573e-11
1.399400000e+10	0.000000000e+00	5.094651090e-11
1.399600000e+10	0.000000000e+00	5.041607756e-11
1.399800000e+10	0.000000000e+00	5.124122307e-11
1.400000000e+10	0.000000000e+00	4.834087297e-11
1.200000000e+10	-1.000000000e-01	3.501422026e-12
1.200200000e+10	-1.000000000e-01	3.410055441e-12
1.200400000e+10	-1.000000000e-01	3.629794815e-12
1.200600000e+10	-1.000000000e-01	3.489498404e-12
1.200800000e+10	-1.000000000e-01	3.630049169e-12
1.201000000e+10	-1.000000000e-01	3.578172481e-12
1.201200000e+10	-1.000000000e-01	3.942303515e-12
1.201400000e+10	-1.000000000e-01	3.748325001e-12
1.201600000e+10	-1.000000000e-01	4.165280534e-12
1.201800000e+10	-1.000000000e-01	4.090010015e-12
1.202000000e+10	-1.000000000e-01	3.853559832e-12
1.202200000e+10	-1.000000000e-01	4.078567779e-12
1.202400000e+10	-1.000000000e-01	4.131156788e-12
1.202600000e+10	-1.000000000e-01	4.368236241e-12
1.202800000e+10	-1.000000000e-01	4.389827477e-12
1.203000000e+10	-1.000000000e-01	4.463397100e-12
1.203200000e+10	-1.000000000e-01	4.380811252e-12
1.203400000e+10	-1.000000000e-01	4.552794773e-12
1.203600000e+10	-1.000000000e-01	4.547016409e-12
1.203800000e+10	-1.000000000e-01	4.621438215e-12
1.204000000e+10	-1.000000000e-01	4.670508771e-12
1.204200000e+10	-1.000000000e-01	4.722992830e-12
1.204400000e+10	-1.000000000e-01	4.602066124e-12
1.204600000e+10	-1.000000000e-01	4.578133445e-12
1.204800000e+10	-1.000000000e-01	4.787724470e-12
1.205000000e+10	-1.000000000e-01	4.951490173e-12
1.205200000e+10	-1.000000000e-01	4.628971685e-12
1.205400000e+10	-1.000000000e-01	4.977941236e-12
1.205600000e+10	-1.000000000e-01	4.683294117e-12
1.205800000e+10	-1.000000000e-01	5.039458434e-12
1.206000000e+10	-1.000000000e-01	5.019107525e-12
1.206200000e+10	-1.000000000e-01	4.609718423e-12
1.206400000e+10	-1.000000000e-01	5.023649031e-12
1.206600000e+10	-1.000000000e-01	4.865480848e-12
1.206800000e+10	-1.000000000e-01	4.896161167e-12
1.207000000e+10	-1.000000000e-01	4.814194616e-12
1.207200000e+10	-1.000000000e-01	4.963919033e-12
1.207400000e+10	-1.000000000e-01	5.011001163e-12
1.207600000e+10	-1.000000000e-01	4.860716864e-12
1.207800000e+10	-1.000000000e-01	4.876556624e-12
1.208000000e+10	-1.000000000e-01	4.834086256e-12
1.208200000e+10	-1.000000000e-01	4.739741152e-12
1.208400000e+10	-1.000000000e-01	4.575623734e-12
1.208600000e+10	-1.000000000e-01	5.002512293e-12
1.208800000e+10	-1.000000000e-01	4.726692128e-12
1.209000000e+10	-1.000000000e-01	4.599933715e-12
1.209200000e+10	-1.000000000e-01	4.638710423e-12
1.209400000e+10	-1.000000000e-01	4.364998814e-12
1.209600000e+10	-1.000000000e-01	4.393109140e-12
1.209800000e+10	-1.000000000e-01	4.367888429e-12
1.210000000e+10	-1.000000000e-01	4.183444823e-12
1.210200000e+10	-1.000000000e-01	4.205378233e-12
1.210400000e+10	-1.000000000e-01	4.270834120e-12
1.210600000e+10	-1.000000000e-01	4.371149710e-12
1.210800000e+10	-1.000000000e-01	4.030771376e-12
1.211000000e+10	-1.000000000e-01	4.139414506e-12
1.211200000e+10	-1.000000000e-01	4.057277951e-12
1.211400000e+10	-1.000000000e-01	3.925966323e-12
1.211600000e+10	-1.000000000e-01	3.830785515e-12
1.211800000e+10	-1.000000000e-01	3.853242378e-12
1.212000000e+10	-1.000000000e-01	3.854042085e-12
1.212200000e+10	-1.000000000e-01	3.693957466e-12
1.212400000e+10	-1.000000000e-01	3.686983878e-12
1.212600000e+10	-1.000000000e-01	3.727875647e-12
1.212800000e+10	-1.000000000e-01	3.568826658e-12
1.213000000e+10	-1.000000000e-01	3.453999023e-12
1.213200000e+10	-1.000000000e-01	3.652952940e-12
1.213400000e+10	-1.000000000e-01	3.357288406e-12
1.213600000e+10	-1.000000000e-01	3.431662289e-12
1.213800000e+10	-1.000000000e-01	3.362001649e-12
1.214000000e+10	-1.000000000e-01	3.419198735e-12
1.214200000e+10	-1.000000000e-01	3.302742411e-12
1.214400000e+10	-1.000000000e-01	3.361092004e-12
1.214600000e+10	-1.000000000e-01	3.337166264e-12
1.214800000e+10	-1.000000000e-01	3.516076753e-12
1.215000000e+10	-1.000000000e-01	3.254352733e-12
1.215200000e+10	-1.000000000e-01	3.368559338e-12
1.215400000e+10	-1.000000000e-01	3.582367259e-12
1.215600000e+10	-1.000000000e-01	3.477715945e-12
1.215800000e+10	-1.000000000e-01	3.502528779e-12
1.216000000e+10	-1.000000000e-01	3.442051115e-12
1.216200000e+10	-1.000000000e-01	3.602981195e-12
1.216400000e+10	-1.000000000e-01	3.475915736e-12
1.216600000e+10	-1.000000000e-01	3.484869294e-12
1.216800000e+10	-1.000000000e-01	3.626443330e-12
1.217000000e+10	-1.000000000e-01	3.792334068e-12
1.217200000e+10	-1.000000000e-01	3.728544817e-12
1.217400000e+10	-1.000000000e-01	3.796038137e-12
1.217600000e+10	-1.000000000e-01	3.890336837e-12
1.217800000e+10	-1.000000000e-01	4.063369866e-12
1.218000000e+10	-1.000000000e-01	3.932683172e-12
1.218200000e+10	-1.000000000e-01	3.834663490e-12
1.218400000e+10	-1.000000000e-01	4.096640128e-12
1.218600000e+10	-1.000000000e-01	4.111659797e-12
1.218800000e+10	-1.000000000e-01	4.243562966e-12
1.219000000e+10	-1.000000000e-01	4.461538777e-12
1.219200000e+10	-1.000000000e-01	4.297234877e-12
1.219400000e+10	-1.000000000e-01	4.219664548e-12
1.219600000e+10	-1.000000000e-01	4.110176609e-12
1.219800000e+10	-1.000000000e-01	4.194047019e-12
1.220000000e+10	-1.000000000e-01	4.122490543e-12
1.220200000e+10	-1.000000000e-01	4.147424158e-12
1.220400000e+10	-1.000000000e-01	4.243493577e-12
1.220600000e+10	-1.000000000e-01	3.984761739e-12
1.220800000e+10	-1.000000000e-01	3.972975594e-12
1.221000000e+10	-1.000000000e-01	4.091318430e-12
1.221200000e+10	-1.000000000e-01	4.000061567e-12
1.221400000e+10	-1.000000000e-01	3.989201764e-12
1.221600000e+10	-1.000000000e-01	4.095531206e-12
1.221800000e+10	-1.000000000e-01	4.149566107e-12
1.222000000e+10	-1.000000000e-01	3.870726222e-12
1.222200000e+10	-1.000000000e-01	3.716713135e-12
1.222400000e+10	-1.000000000e-01	3.756217993e-12
1.222600000e+10	-1.000000000e-01	3.992292174e-12
1.222800000e+10	-1.000000000e-01	3.714576823e-12
1.223000000e+10	-1.000000000e-01	3.796432353e-12
1.223200000e+10	-1.000000000e-01	3.617725477e-12
1.223400000e+10	-1.000000000e-01	3.754132855e-12
1.223600000e+10	-1.000000000e-01	3.787325054e-12
1.223800000e+10	-1.000000000e-01	3.937231183e-12
1.224000000e+10	-1.000000000e-01	3.850489372e-12
1.224200000e+10	-1.000000000e-01	3.977861443e-12
1.224400000e+10	-1.000000000e-01	3.874073371e-12
1.224600000e+10	-1.000000000e-01	3.746039937e-12
1.224800000e+10	-1.000000000e-01	3.832303832e-12
1.225000000e+10	-1.000000000e-01	3.888587369e-12
1.225200000e+10	-1.000000000e-01	3.969112799e-12
1.225400000e+10	-1.000000000e-01	4.010725346e-12
1.225600000e+10	-1.000000000e-01	3.872875111e-12
1.225800000e+10	-1.000000000e-01	4.145235370e-12
1.226000000e+10	-1.000000000e-01	3.917661334e-12
1.226200000e+10	-1.000000000e-01	3.838368859e-12
1.226400000e+10	-1.000000000e-01	3.978026675e-12
1.226600000e+10	-1.000000000e-01	3.885374227e-12
1.226800000e+10	-1.000000000e-01	4.077322247e-12
1.227000000e+10	-1.000000000e-01	4.048400937e-12
1.227200000e+10	-1.000000000e-01	4.013012578e-12
1.227400000e+10	-1.000000000e-01	4.092939963e-12
1.227600000e+10	-1.000000000e-01	3.994190829e-12
1.227800000e+10	-1.000000000e-01	3.861545632e-12
1.228000000e+10	-1.000000000e-01	3.813441750e-12
1.228200000e+10	-1.000000000e-01	3.853855169e-12
1.228400000e+10	-1.000000000e-01	3.856420825e-12
1.228600000e+10	-1.000000000e-01	3.858289990e-12
1.228800000e+10	-1.000000000e-01	3.968448400e-12
1.229000000e+10	-1.000000000e-01	3.878227600e-12
1.229200000e+10	-1.000000000e-01	4.151885866e-12
1.229400000e+10	-1.000000000e-01	3.987730285e-12
1.229600000e+10	-1.000000000e-01	4.024195473e-12
1.229800000e+10	-1.000000000e-01	3.960665129e-12
1.230000000e+10	-1.000000000e-01	4.012241060e-12
1.230200000e+10	-1.000000000e-01	4.011014177e-12
1.230400000e+10	-1.000000000e-01	4.105768243e-12
1.230600000e+10	-1.000000000e-01	3.867405961e-12
1.230800000e+10	-1.000000000e-01	3.989306715e-12
1.231000000e+10	-1.000000000e-01	4.065330537e-12
1.231200000e+10	-1.000000000e-01	4.028843665e-12
1.231400000e+10	-1.000000000e-01	4.024085752e-12
1.231600000e+10	-1.000000000e-01	3.932940345e-12
1.231800000e+10	-1.000000000e-01	4.015334072e-12
1.232000000e+10	-1.000000000e-01	3.995738636e-12
1.232200000e+10	-1.000000000e-01	4.177133899e-12
1.232400000e+10	-1.000000000e-01	4.115575502e-12
1.232600000e+10	-1.000000000e-01	4.092885753e-12
1.232800000e+10	-1.000000000e-01	3.916328633e-12
1.233000000e+10	-1.000000000e-01	4.108926741e-12
1.233200000e+10	-1.000000000e-01	4.111858857e-12
1.233400000e+10	-1.000000000e-01	4.022028804e-12
1.233600000e+10	-1.000000000e-01	4.064388583e-12
1.233800000e+10	-1.000000000e-01	4.260930150e-12
1.234000000e+10	-1.000000000e-01	3.940738794e-12
1.234200000e+10	-1.000000000e-01	3.916208503e-12
1.234400000e+10	-1.000000000e-01	4.051794490e-12
1.234600000e+10	-1.000000000e-01	4.084327928e-12
1.234800000e+10	-1.000000000e-01	4.159060683e-12
1.235000000e+10	-1.000000000e-01	4.268403773e-12
1.235200000e+10	-1.000000000e-01	4.206748231e-12
1.235400000e+10	-1.000000000e-01	4.136526625e-12
1.235600000e+10	-1.000000000e-01	4.230422870e-12
1.235800000e+10	-1.000000000e-01	4.169015393e-12
1.236000000e+10	-1.000000000e-01	4.469105207e-12
1.236200000e+10	-1.000000000e-01	4.128359113e-12
1.236400000e+10	-1.000000000e-01	4.218783742e-12
1.236600000e+10	-1.000000000e-01	4.488516329e-12
1.236800000e+10	-1.000000000e-01	4.444400577e-12
1.237000000e+10	-1.000000000e-01	4.363895963e-12
1.237200000e+10	-1.000000000e-01	4.714261100e-12
1.237400000e+10	-1.000000000e-01	4.309357992e-12
1.237600000e+10	-1.000000000e-01	4.494345434e-12
1.237800000e+10	-1.000000000e-01	4.584152502e-12
1.238000000e+10	-1.000000000e-01	4.412145996e-12
1.238200000e+10	-1.000000000e-01	4.713608410e-12
1.238400000e+10	-1.000000000e-01	4.563893100e-12
1.238600000e+10	-1.000000000e-01	4.559245342e-12
1.238800000e+10	-1.000000000e-01	4.610139961e-12
1.239000000e+10	-1.000000000e-01	4.542175230e-12
1.239200000e+10	-1.000000000e-01	4.543921663e-12
1.239400000e+10	-1.000000000e-01	4.495116952e-12
1.239600000e+10	-1.000000000e-01	4.442248652e-12
1.239800000e+10	-1.000000000e-01	4.928515929e-12
1.240000000e+10	-1.000000000e-01	4.774086942e-12
1.240200000e+10	-1.000000000e-01	4.772129740e-12
1.240400000e+10	-1.000000000e-01	4.429272921e-12
1.240600000e+10	-1.000000000e-01	4.399610884e-12
1.240800000e+10	-1.000000000e-01	4.470260533e-12
1.241000000e+10	-1.000000000e-01	4.344104503e-12
1.241200000e+10	-1.000000000e-01	4.217323973e-12
1.241400000e+10	-1.000000000e-01	4.494629061e-12
1.241600000e+10	-1.000000000e-01	4.203787925e-12
1.241800000e+10	-1.000000000e-01	4.177365051e-12
1.242000000e+10	-1.000000000e-01	4.328243493e-12
1.242200000e+10	-1.000000000e-01	4.157810381e-12
1.242400000e+10	-1.000000000e-01	4.117349690e-12
1.242600000e+10	-1.000000000e-01	4.147362141e-12
1.242800000e+10	-1.000000000e-01	4.014506175e-12
1.243000000e+10	-1.000000000e-01	4.309142019e-12
1.243200000e+10	-1.000000000e-01	4.343164283e-12
1.243400000e+10	-1.000000000e-01	4.268139227e-12
1.243600000e+10	-1.000000000e-01	4.297629527e-12
1.243800000e+10	-1.000000000e-01	4.406939657e-12
1.244000000e+10	-1.000000000e-01	4.297944813e-12
1.244200000e+10	-1.000000000e-01	4.419749722e-12
1.244400000e+10	-1.000000000e-01	4.204561178e-12
1.244600000e+10	-1.000000000e-01	4.144319436e-12
1.244800000e+10	-1.000000000e-01	4.202789592e-12
1.245000000e+10	-1.000000000e-01	4.450367158e-12
1.245200000e+10	-1.000000000e-01	4.621737021e-12
1.245400000e+10	-1.000000000e-01	4.360338479e-12
1.245600000e+10	-1.000000000e-01	4.545260869e-12
1.245800000e+10	-1.000000000e-01	4.753125411e-12
1.246000000e+10	-1.000000000e-01	4.658779005e-12
1.246200000e+10	-1.000000000e-01	4.783244981e-12
1.246400000e+10	-1.000000000e-01	4.848801482e-12
1.246600000e+10	-1.000000000e-01	4.429251237e-12
1.246800000e+10	-1.000000000e-01	4.780045283e-12
1.247000000e+10	-1.000000000e-01	4.828340418e-12
1.247200000e+10	-1.000000000e-01	4.732150002e-12
1.247400000e+10	-1.000000000e-01	5.008004862e-12
1.247600000e+10	-1.000000000e-01	5.027935967e-12
1.247800000e+10	-1.000000000e-01	4.803052487e-12
1.248000000e+10	-1.000000000e-01	4.672403523e-12
1.248200000e+10	-1.000000000e-01	4.840931041e-12
1.248400000e+10	-1.000000000e-01	5.014096343e-12
1.248600000e+10	-1.000000000e-01	4.688309203e-12
1.248800000e+10	-1.000000000e-01	4.669088033e-12
1.249000000e+10	-1.000000000e-01	4.750846418e-12
1.249200000e+10	-1.000000000e-01	4.579760616e-12
1.249400000e+10	-1.000000000e-01	4.470018106e-12
1.249600000e+10	-1.000000000e-01	4.582523163e-12
1.249800000e+10	-1.000000000e-01	4.384625909e-12
1.250000000e+10	-1.000000000e-01	4.566368117e-12
1.250200000e+10	-1.000000000e-01	4.482619571e-12
1.250400000e+10	-1.000000000e-01	4.152887669e-12
1.250600000e+10	-1.000000000e-01	4.284384045e-12
1.250800000e+10	-1.000000000e-01	4.220204915e-12
1.251000000e+10	-1.000000000e-01	4.199232975e-12
1.251200000e+10	-1.000000000e-01	4.315223526e-12
1.251400000e+10	-1.000000000e-01	4.272270038e-12
1.251600000e+10	-1.000000000e-01	4.293955382e-12
1.251800000e+10	-1.000000000e-01	4.122876086e-12
1.252000000e+10	-1.000000000e-01	4.134496998e-12
1.252200000e+10	-1.000000000e-01	3.911367757e-12
1.252400000e+10	-1.000000000e-01	3.932657151e-12
1.252600000e+10	-1.000000000e-01	4.030104375e-12
1.252800000e+10	-1.000000000e-01	4.073381823e-12
1.253000000e+10	-1.000000000e-01	3.848150531e-12
1.253200000e+10	-1.000000000e-01	3.676881282e-12
1.253400000e+10	-1.000000000e-01	3.761799899e-12
1.253600000e+10	-1.000000000e-01	3.923496944e-12
1.253800000e+10	-1.000000000e-01	3.540152980e-12
1.254000000e+10	-1.000000000e-01	3.569125898e-12
1.254200000e+10	-1.000000000e-01	3.577167208e-12
1.254400000e+10	-1.000000000e-01	3.430942813e-12
1.254600000e+10	-1.000000000e-01	3.577733162e-12
1.254800000e+10	-1.000000000e-01	3.593389692e-12
1.255000000e+10	-1.000000000e-01	3.476135829e-12
1.255200000e+10	-1.000000000e-01	3.549019368e-12
1.255400000e+10	-1.000000000e-01	3.381660620e-12
1.255600000e+10	-1.000000000e-01	3.326530457e-12
1.255800000e+10	-1.000000000e-01	3.372289861e-12
1.256000000e+10	-1.000000000e-01	3.327709202e-12
1.256200000e+10	-1.000000000e-01	3.398784943e-12
1.256400000e+10	-1.000000000e-01	3.470257285e-12
1.256600000e+10	-1.000000000e-01	3.421359116e-12
1.256800000e+10	-1.000000000e-01	3.258959725e-12
1.257000000e+10	-1.000000000e-01	3.476857691e-12
1.257200000e+10	-1.000000000e-01	3.446868225e-12
1.257400000e+10	-1.000000000e-01	3.334059374e-12
1.257600000e+10	-1.000000000e-01	3.295295243e-12
1.257800000e+10	-1.000000000e-01	3.269985411e-12
1.258000000e+10	-1.000000000e-01	3.423635507e-12
1.258200000e+10	-1.000000000e-01	3.512327798e-12
1.258400000e+10	-1.000000000e-01	3.201670483e-12
1.258600000e+10	-1.000000000e-01	3.226034457e-12
1.258800000e+10	-1.000000000e-01	3.284287989e-12
1.259000000e+10	-1.000000000e-01	3.274460130e-12
1.259200000e+10	-1.000000000e-01	3.391111610e-12
1.259400000e+10	-1.000000000e-01	3.326712386e-12
1.259600000e+10	-1.000000000e-01	3.360188430e-12
1.259800000e+10	-1.000000000e-01	3.319700851e-12
1.260000000e+10	-1.000000000e-01	3.396211264e-12
1.260200000e+10	-1.000000000e-01	3.538525592e-12
1.260400000e+10	-1.000000000e-01	3.422349426e-12
1.260600000e+10	-1.000000000e-01	3.457080542e-12
1.260800000e+10	-1.000000000e-01	3.601990451e-12
1.261000000e+10	-1.000000000e-01	3.524460021e-12
1.261200000e+10	-1.000000000e-01	3.595635725e-12
1.261400000e+10	-1.000000000e-01	3.745088874e-12
1.261600000e+10	-1.000000000e-01	3.481812928e-12
1.261800000e+10	-1.000000000e-01	3.592532955e-12
1.262000000e+10	-1.000000000e-01	3.506936061e-12
1.262200000e+10	-1.000000000e-01	3.407680605e-12
1.262400000e+10	-1.000000000e-01	3.361481015e-12
1.262600000e+10	-1.000000000e-01	3.374872864e-12
1.262800000e+10	-1.000000000e-01	3.493469186e-12
1.263000000e+10	-1.000000000e-01	3.403203067e-12
1.263200000e+10	-1.000000000e-01	3.251052856e-12
1.263400000e+10	-1.000000000e-01	3.567272779e-12
1.263600000e+10	-1.000000000e-01	3.543225826e-12
1.263800000e+10	-1.000000000e-01	3.332543009e-12
1.264000000e+10	-1.000000000e-01	3.180314736e-12
1.264200000e+10	-1.000000000e-01	3.242900956e-12
1.264400000e+10	-1.000000000e-01	3.512084937e-12
1.264600000e+10	-1.000000000e-01	3.311040244e-12
1.264800000e+10	-1.000000000e-01	3.380475153e-12
1.265000000e+10	-1.000000000e-01	3.328390081e-12
1.265200000e+10	-1.000000000e-01	3.501976487e-12
1.265400000e+10	-1.000000000e-01	3.609079398e-12
1.265600000e+10	-1.000000000e-01	3.555154868e-12
1.265800000e+10	-1.000000000e-01	3.526770239e-12
1.266000000e+10	-1.000000000e-01	3.555660757e-12
1.266200000e+10	-1.000000000e-01	3.629472374e-12
1.266400000e+10	-1.000000000e-01	3.611160199e-12
1.266600000e+10	-1.000000000e-01	3.545625382e-12
1.266800000e+10	-1.000000000e-01	3.771032098e-12
1.267000000e+10	-1.000000000e-01	3.701729461e-12
1.267200000e+10	-1.000000000e-01	3.732130924e-12
1.267400000e+10	-1.000000000e-01	3.847947135e-12
1.267600000e+10	-1.000000000e-01	3.802113138e-12
1.267800000e+10	-1.000000000e-01	3.827507755e-12
1.268000000e+10	-1.000000000e-01	3.662503027e-12
1.268200000e+10	-1.000000000e-01	3.815754136e-12
1.268400000e+10	-1.000000000e-01	3.915676811e-12
1.268600000e+10	-1.000000000e-01	3.755922223e-12
1.268800000e+10	-1.000000000e-01	3.896965649e-12
1.269000000e+10	-1.000000000e-01	3.854506124e-12
1.269200000e+10	-1.000000000e-01	3.854841359e-12
1.269400000e+10	-1.000000000e-01	3.947108699e-12
1.269600000e+10	-1.000000000e-01	4.059735621e-12
1.269800000e+10	-1.000000000e-01	3.793443424e-12
1.270000000e+10	-1.000000000e-01	3.902847229e-12
1.270200000e+10	-1.000000000e-01	3.835467534e-12
1.270400000e+10	-1.000000000e-01	3.981928069e-12
1.270600000e+10	-1.000000000e-01	4.031274013e-12
1.270800000e+10	-1.000000000e-01	3.900212184e-12
1.271000000e+10	-1.000000000e-01	4.000412415e-12
1.271200000e+10	-1.000000000e-01	3.884356812e-12
1.271400000e+10	-1.000000000e-01	3.838573123e-12
1.271600000e+10	-1.000000000e-01	4.185958871e-12
1.271800000e+10	-1.000000000e-01	3.934499861e-12
1.272000000e+10	-1.000000000e-01	3.982958494e-12
1.272200000e+10	-1.000000000e-01	4.099791253e-12
1.272400000e+10	-1.000000000e-01	3.949337385e-12
1.272600000e+10	-1.000000000e-01	4.107032422e-12
1.272800000e+10	-1.000000000e-01	3.880688305e-12
1.273000000e+10	-1.000000000e-01	4.213357961e-12
1.273200000e+10	-1.000000000e-01	4.012032026e-12
1.273400000e+10	-1.000000000e-01	3.753180926e-12
1.273600000e+10	-1.000000000e-01	3.838976446e-12
1.273800000e+10	-1.000000000e-01	3.851798221e-12
1.274000000e+10	-1.000000000e-01	4.032645311e-12
1.274200000e+10	-1.000000000e-01	3.920612966e-12
1.274400000e+10	-1.000000000e-01	3.965596081e-12
1.274600000e+10	-1.000000000e-01	3.932484546e-12
1.274800000e+10	-1.000000000e-01	3.848438495e-12
1.275000000e+10	-1.000000000e-01	4.112852420e-12
1.275200000e+10	-1.000000000e-01	3.913326694e-12
1.275400000e+10	-1.000000000e-01	3.901280774e-12
1.275600000e+10	-1.000000000e-01	3.862859251e-12
1.275800000e+10	-1.000000000e-01	3.836036523e-12
1.276000000e+10	-1.000000000e-01	3.824607298e-12
1.276200000e+10	-1.000000000e-01	3.930694745e-12
1.276400000e+10	-1.000000000e-01	4.167192199e-12
1.276600000e+10	-1.000000000e-01	4.007858281e-12
1.276800000e+10	-1.000000000e-01	3.837625530e-12
1.277000000e+10	-1.000000000e-01	3.909508134e-12
1.277200000e+10	-1.000000000e-01	3.718877203e-12
1.277400000e+10	-1.000000000e-01	3.778288880e-12
1.277600000e+10	-1.000000000e-01	3.872892458e-12
1.277800000e+10	-1.000000000e-01	3.587078551e-12
1.278000000e+10	-1.000000000e-01	3.779387827e-12
1.278200000e+10	-1.000000000e-01	3.700231094e-12
