SpecAnalyzer (GHz)	setField (T)	 SpecAnalyzerOut (Hz)

1.352000000e+10	0.000000000e+00	4.926185154e-11
1.352200000e+10	0.000000000e+00	5.277671355e-11
1.352400000e+10	0.000000000e+00	4.963422381e-11
1.352600000e+10	0.000000000e+00	5.395473304e-11
1.352800000e+10	0.000000000e+00	5.385425439e-11
1.353000000e+10	0.000000000e+00	4.896343053e-11
1.353200000e+10	0.000000000e+00	5.292330116e-11
1.353400000e+10	0.000000000e+00	5.191651276e-11
1.353600000e+10	0.000000000e+00	5.265830480e-11
1.353800000e+10	0.000000000e+00	5.465773667e-11
1.354000000e+10	0.000000000e+00	5.032530295e-11
1.354200000e+10	0.000000000e+00	5.178621074e-11
1.354400000e+10	0.000000000e+00	5.204510781e-11
1.354600000e+10	0.000000000e+00	5.385106597e-11
1.354800000e+10	0.000000000e+00	5.634539363e-11
1.355000000e+10	0.000000000e+00	5.260076055e-11
1.355200000e+10	0.000000000e+00	5.367330538e-11
1.355400000e+10	0.000000000e+00	5.974593043e-11
1.355600000e+10	0.000000000e+00	5.112330698e-11
1.355800000e+10	0.000000000e+00	5.687956703e-11
1.356000000e+10	0.000000000e+00	5.416608481e-11
1.356200000e+10	0.000000000e+00	5.248734780e-11
1.356400000e+10	0.000000000e+00	5.391162169e-11
1.356600000e+10	0.000000000e+00	5.327274386e-11
1.356800000e+10	0.000000000e+00	5.140887022e-11
1.357000000e+10	0.000000000e+00	5.355564950e-11
1.357200000e+10	0.000000000e+00	5.117321497e-11
1.357400000e+10	0.000000000e+00	5.010723780e-11
1.357600000e+10	0.000000000e+00	5.330653974e-11
1.357800000e+10	0.000000000e+00	5.209180309e-11
1.358000000e+10	0.000000000e+00	4.815890395e-11
1.358200000e+10	0.000000000e+00	5.130940117e-11
1.358400000e+10	0.000000000e+00	4.815704779e-11
1.358600000e+10	0.000000000e+00	4.778286100e-11
1.358800000e+10	0.000000000e+00	4.594818623e-11
1.359000000e+10	0.000000000e+00	4.601865417e-11
1.359200000e+10	0.000000000e+00	4.276468069e-11
1.359400000e+10	0.000000000e+00	4.656763170e-11
1.359600000e+10	0.000000000e+00	4.265141365e-11
1.359800000e+10	0.000000000e+00	4.396449524e-11
1.360000000e+10	0.000000000e+00	8.019855613e-11
1.360200000e+10	0.000000000e+00	5.494759647e-10
1.360400000e+10	0.000000000e+00	5.238897649e-10
1.360600000e+10	0.000000000e+00	5.297717265e-10
1.360800000e+10	0.000000000e+00	5.088746646e-10
1.361000000e+10	0.000000000e+00	5.146746918e-10
1.361200000e+10	0.000000000e+00	4.954527899e-10
1.361400000e+10	0.000000000e+00	5.101056244e-10
1.361600000e+10	0.000000000e+00	5.487613697e-10
1.361800000e+10	0.000000000e+00	5.203176778e-10
1.362000000e+10	0.000000000e+00	5.643525092e-10
1.362200000e+10	0.000000000e+00	5.343887000e-10
1.362400000e+10	0.000000000e+00	5.186472363e-10
1.362600000e+10	0.000000000e+00	5.682844750e-10
1.362800000e+10	0.000000000e+00	5.346698084e-10
1.363000000e+10	0.000000000e+00	5.408051229e-10
1.363200000e+10	0.000000000e+00	4.959618827e-10
1.363400000e+10	0.000000000e+00	5.400387915e-10
1.363600000e+10	0.000000000e+00	5.788008961e-10
1.363800000e+10	0.000000000e+00	5.850980811e-10
1.364000000e+10	0.000000000e+00	5.806358172e-10
1.364200000e+10	0.000000000e+00	5.513800527e-10
1.364400000e+10	0.000000000e+00	5.388413049e-10
1.364600000e+10	0.000000000e+00	5.697319838e-10
1.364800000e+10	0.000000000e+00	5.481765597e-10
1.365000000e+10	0.000000000e+00	5.407772008e-10
1.365200000e+10	0.000000000e+00	6.112464424e-10
1.365400000e+10	0.000000000e+00	5.567466488e-10
1.365600000e+10	0.000000000e+00	5.763771127e-10
1.365800000e+10	0.000000000e+00	5.917416557e-10
1.366000000e+10	0.000000000e+00	6.038328171e-10
1.366200000e+10	0.000000000e+00	6.063117786e-10
1.366400000e+10	0.000000000e+00	6.307133149e-10
1.366600000e+10	0.000000000e+00	6.029560740e-10
1.366800000e+10	0.000000000e+00	6.406700170e-10
1.367000000e+10	0.000000000e+00	6.920108930e-10
1.367200000e+10	0.000000000e+00	5.649762880e-10
1.367400000e+10	0.000000000e+00	6.057946922e-10
1.367600000e+10	0.000000000e+00	6.156807841e-10
1.367800000e+10	0.000000000e+00	6.096116945e-10
1.368000000e+10	0.000000000e+00	6.753859694e-10
1.368200000e+10	0.000000000e+00	6.255719276e-10
1.368400000e+10	0.000000000e+00	6.077762182e-10
1.368600000e+10	0.000000000e+00	6.595448632e-10
1.368800000e+10	0.000000000e+00	6.466218117e-10
1.369000000e+10	0.000000000e+00	6.562783650e-10
1.369200000e+10	0.000000000e+00	6.585234580e-10
1.369400000e+10	0.000000000e+00	6.815116804e-10
1.369600000e+10	0.000000000e+00	7.171771510e-10
1.369800000e+10	0.000000000e+00	6.464999092e-10
1.370000000e+10	0.000000000e+00	6.440299405e-10
1.370200000e+10	0.000000000e+00	6.672832287e-10
1.370400000e+10	0.000000000e+00	6.142227837e-10
1.370600000e+10	0.000000000e+00	6.916066608e-10
1.370800000e+10	0.000000000e+00	6.290624688e-10
1.371000000e+10	0.000000000e+00	7.080243614e-10
1.371200000e+10	0.000000000e+00	6.612833614e-10
1.371400000e+10	0.000000000e+00	6.643545714e-10
1.371600000e+10	0.000000000e+00	7.403624380e-10
1.371800000e+10	0.000000000e+00	6.545073372e-10
1.372000000e+10	0.000000000e+00	6.717192913e-10
1.372200000e+10	0.000000000e+00	7.609718966e-10
1.372400000e+10	0.000000000e+00	6.738055114e-10
1.372600000e+10	0.000000000e+00	7.309660655e-10
1.372800000e+10	0.000000000e+00	6.337561587e-10
1.373000000e+10	0.000000000e+00	7.519225798e-10
1.373200000e+10	0.000000000e+00	7.354661880e-10
1.373400000e+10	0.000000000e+00	6.450932011e-10
1.373600000e+10	0.000000000e+00	7.657408041e-10
1.373800000e+10	0.000000000e+00	6.220141069e-10
1.374000000e+10	0.000000000e+00	7.187689888e-10
1.374200000e+10	0.000000000e+00	7.090179555e-10
1.374400000e+10	0.000000000e+00	7.338384345e-10
1.374600000e+10	0.000000000e+00	7.343384789e-10
1.374800000e+10	0.000000000e+00	7.276136360e-10
1.375000000e+10	0.000000000e+00	7.536319346e-10
1.375200000e+10	0.000000000e+00	7.380617784e-10
1.375400000e+10	0.000000000e+00	7.336627417e-10
1.375600000e+10	0.000000000e+00	7.522249490e-10
1.375800000e+10	0.000000000e+00	7.558012549e-10
1.376000000e+10	0.000000000e+00	6.828338450e-10
1.376200000e+10	0.000000000e+00	7.317320083e-10
1.376400000e+10	0.000000000e+00	8.159374842e-10
1.376600000e+10	0.000000000e+00	6.905112593e-10
1.376800000e+10	0.000000000e+00	7.566242077e-10
1.377000000e+10	0.000000000e+00	6.832182597e-10
1.377200000e+10	0.000000000e+00	6.618228188e-10
1.377400000e+10	0.000000000e+00	6.963757349e-10
1.377600000e+10	0.000000000e+00	7.247814016e-10
1.377800000e+10	0.000000000e+00	6.970820032e-10
1.378000000e+10	0.000000000e+00	7.778224731e-10
1.378200000e+10	0.000000000e+00	7.447464867e-10
1.378400000e+10	0.000000000e+00	6.825429111e-10
1.378600000e+10	0.000000000e+00	6.702598476e-10
1.378800000e+10	0.000000000e+00	6.632551730e-10
1.379000000e+10	0.000000000e+00	7.131822355e-10
1.379200000e+10	0.000000000e+00	6.607460135e-10
1.379400000e+10	0.000000000e+00	7.492898524e-10
1.379600000e+10	0.000000000e+00	7.096784271e-10
1.379800000e+10	0.000000000e+00	7.165655291e-10
1.380000000e+10	0.000000000e+00	7.029391513e-10
1.380200000e+10	0.000000000e+00	6.984445244e-10
1.380400000e+10	0.000000000e+00	6.832477362e-10
1.380600000e+10	0.000000000e+00	7.207221486e-10
1.380800000e+10	0.000000000e+00	6.931062946e-10
1.381000000e+10	0.000000000e+00	7.361015686e-10
1.381200000e+10	0.000000000e+00	7.312513373e-10
1.381400000e+10	0.000000000e+00	6.880956360e-10
1.381600000e+10	0.000000000e+00	7.168972083e-10
1.381800000e+10	0.000000000e+00	6.258901730e-10
1.382000000e+10	0.000000000e+00	6.332819269e-10
1.382200000e+10	0.000000000e+00	6.811398667e-10
1.382400000e+10	0.000000000e+00	6.208317749e-10
1.382600000e+10	0.000000000e+00	6.495732285e-10
1.382800000e+10	0.000000000e+00	6.038362588e-10
1.383000000e+10	0.000000000e+00	6.558679710e-10
1.383200000e+10	0.000000000e+00	6.405235786e-10
1.383400000e+10	0.000000000e+00	6.211205994e-10
1.383600000e+10	0.000000000e+00	6.322727342e-10
1.383800000e+10	0.000000000e+00	5.923220248e-10
1.384000000e+10	0.000000000e+00	5.707823658e-10
1.384200000e+10	0.000000000e+00	5.791675473e-10
1.384400000e+10	0.000000000e+00	5.763019506e-10
1.384600000e+10	0.000000000e+00	5.886992560e-10
1.384800000e+10	0.000000000e+00	5.731740638e-10
1.385000000e+10	0.000000000e+00	5.574990469e-10
1.385200000e+10	0.000000000e+00	5.404451886e-10
1.385400000e+10	0.000000000e+00	5.197133279e-10
1.385600000e+10	0.000000000e+00	4.959154754e-10
1.385800000e+10	0.000000000e+00	4.766890216e-10
1.386000000e+10	0.000000000e+00	5.406059489e-10
1.386200000e+10	0.000000000e+00	4.852036550e-10
1.386400000e+10	0.000000000e+00	5.172712814e-10
1.386600000e+10	0.000000000e+00	5.024440863e-10
1.386800000e+10	0.000000000e+00	4.652233321e-10
1.387000000e+10	0.000000000e+00	4.761802619e-10
1.387200000e+10	0.000000000e+00	4.943249698e-10
1.387400000e+10	0.000000000e+00	5.141710391e-10
1.387600000e+10	0.000000000e+00	4.704791001e-10
1.387800000e+10	0.000000000e+00	4.954249788e-10
1.388000000e+10	0.000000000e+00	4.870089332e-10
1.388200000e+10	0.000000000e+00	4.582385860e-10
1.388400000e+10	0.000000000e+00	4.699066691e-10
1.388600000e+10	0.000000000e+00	4.687851773e-10
1.388800000e+10	0.000000000e+00	4.931551278e-10
1.389000000e+10	0.000000000e+00	4.533154130e-10
1.389200000e+10	0.000000000e+00	4.464634773e-10
1.389400000e+10	0.000000000e+00	4.509607132e-10
1.389600000e+10	0.000000000e+00	4.295539757e-10
1.389800000e+10	0.000000000e+00	4.353718774e-10
1.390000000e+10	0.000000000e+00	4.147964749e-10
1.390200000e+10	0.000000000e+00	4.851569702e-10
1.390400000e+10	0.000000000e+00	3.841460761e-10
1.390600000e+10	0.000000000e+00	4.373467977e-10
1.390800000e+10	0.000000000e+00	4.033167134e-10
1.391000000e+10	0.000000000e+00	4.342848858e-10
1.391200000e+10	0.000000000e+00	3.900548218e-10
1.391400000e+10	0.000000000e+00	4.180821800e-10
1.391600000e+10	0.000000000e+00	3.890854861e-10
1.391800000e+10	0.000000000e+00	4.217947658e-10
1.392000000e+10	0.000000000e+00	4.420593891e-10
1.392200000e+10	0.000000000e+00	3.701604023e-10
1.392400000e+10	0.000000000e+00	4.441363111e-10
1.392600000e+10	0.000000000e+00	4.320280522e-10
1.392800000e+10	0.000000000e+00	4.161025136e-10
1.393000000e+10	0.000000000e+00	3.970985762e-10
1.393200000e+10	0.000000000e+00	3.857358877e-10
1.393400000e+10	0.000000000e+00	4.032133238e-10
1.393600000e+10	0.000000000e+00	3.911888036e-10
1.393800000e+10	0.000000000e+00	3.787373470e-10
1.394000000e+10	0.000000000e+00	3.963981920e-10
1.394200000e+10	0.000000000e+00	4.380995011e-10
1.394400000e+10	0.000000000e+00	3.637987411e-10
1.394600000e+10	0.000000000e+00	4.180772117e-10
1.394800000e+10	0.000000000e+00	3.997218390e-10
1.395000000e+10	0.000000000e+00	4.668215259e-10
1.395200000e+10	0.000000000e+00	3.610284294e-10
1.395400000e+10	0.000000000e+00	4.300085010e-10
1.395600000e+10	0.000000000e+00	3.521760106e-10
1.395800000e+10	0.000000000e+00	3.942676741e-10
1.396000000e+10	0.000000000e+00	4.033531009e-10
1.396200000e+10	0.000000000e+00	3.925274550e-10
1.396400000e+10	0.000000000e+00	4.002784770e-10
1.396600000e+10	0.000000000e+00	3.798627246e-10
1.396800000e+10	0.000000000e+00	4.059911851e-10
1.397000000e+10	0.000000000e+00	4.143124455e-10
1.397200000e+10	0.000000000e+00	3.578213559e-10
1.397400000e+10	0.000000000e+00	3.457176212e-10
1.397600000e+10	0.000000000e+00	4.153608291e-10
1.397800000e+10	0.000000000e+00	3.924115755e-10
1.398000000e+10	0.000000000e+00	3.587463382e-10
1.398200000e+10	0.000000000e+00	3.793155789e-10
1.398400000e+10	0.000000000e+00	4.115456032e-10
1.398600000e+10	0.000000000e+00	3.990802411e-10
1.398800000e+10	0.000000000e+00	4.075987603e-10
1.399000000e+10	0.000000000e+00	3.930499259e-10
1.399200000e+10	0.000000000e+00	3.965808792e-10
1.399400000e+10	0.000000000e+00	3.773666379e-10
1.399600000e+10	0.000000000e+00	3.816194583e-10
1.399800000e+10	0.000000000e+00	3.704754559e-10
1.400000000e+10	0.000000000e+00	3.623570333e-10
1.200000000e+10	-1.000000000e-01	4.097253786e-11
1.200200000e+10	-1.000000000e-01	3.520925565e-11
1.200400000e+10	-1.000000000e-01	3.673989585e-11
1.200600000e+10	-1.000000000e-01	3.505943452e-11
1.200800000e+10	-1.000000000e-01	3.733423293e-11
1.201000000e+10	-1.000000000e-01	4.056888506e-11
1.201200000e+10	-1.000000000e-01	3.901966944e-11
1.201400000e+10	-1.000000000e-01	3.823660485e-11
1.201600000e+10	-1.000000000e-01	3.904037857e-11
1.201800000e+10	-1.000000000e-01	3.910244697e-11
1.202000000e+10	-1.000000000e-01	4.082727212e-11
1.202200000e+10	-1.000000000e-01	4.142691398e-11
1.202400000e+10	-1.000000000e-01	4.209740195e-11
1.202600000e+10	-1.000000000e-01	4.024128253e-11
1.202800000e+10	-1.000000000e-01	4.245288496e-11
1.203000000e+10	-1.000000000e-01	4.110436644e-11
1.203200000e+10	-1.000000000e-01	4.519103147e-11
1.203400000e+10	-1.000000000e-01	4.394399081e-11
1.203600000e+10	-1.000000000e-01	4.438974882e-11
1.203800000e+10	-1.000000000e-01	4.375349388e-11
1.204000000e+10	-1.000000000e-01	4.178324006e-11
1.204200000e+10	-1.000000000e-01	4.462295464e-11
1.204400000e+10	-1.000000000e-01	4.453957342e-11
1.204600000e+10	-1.000000000e-01	4.608506632e-11
1.204800000e+10	-1.000000000e-01	4.331175349e-11
1.205000000e+10	-1.000000000e-01	4.449982050e-11
1.205200000e+10	-1.000000000e-01	4.585754346e-11
1.205400000e+10	-1.000000000e-01	4.720622504e-11
1.205600000e+10	-1.000000000e-01	4.220548563e-11
1.205800000e+10	-1.000000000e-01	4.241119608e-11
1.206000000e+10	-1.000000000e-01	4.735117506e-11
1.206200000e+10	-1.000000000e-01	4.202249659e-11
1.206400000e+10	-1.000000000e-01	4.303597062e-11
1.206600000e+10	-1.000000000e-01	4.267348974e-11
1.206800000e+10	-1.000000000e-01	4.299454542e-11
1.207000000e+10	-1.000000000e-01	4.368893788e-11
1.207200000e+10	-1.000000000e-01	4.458059963e-11
1.207400000e+10	-1.000000000e-01	4.977904547e-11
1.207600000e+10	-1.000000000e-01	3.953681132e-11
1.207800000e+10	-1.000000000e-01	4.358176667e-11
1.208000000e+10	-1.000000000e-01	4.241248672e-11
1.208200000e+10	-1.000000000e-01	4.208959223e-11
1.208400000e+10	-1.000000000e-01	4.283429167e-11
1.208600000e+10	-1.000000000e-01	4.188784389e-11
1.208800000e+10	-1.000000000e-01	4.248043237e-11
1.209000000e+10	-1.000000000e-01	4.123642747e-11
1.209200000e+10	-1.000000000e-01	4.698204326e-11
1.209400000e+10	-1.000000000e-01	4.013726504e-11
1.209600000e+10	-1.000000000e-01	4.152249725e-11
1.209800000e+10	-1.000000000e-01	4.134006679e-11
1.210000000e+10	-1.000000000e-01	3.547548019e-11
1.210200000e+10	-1.000000000e-01	4.243971147e-11
1.210400000e+10	-1.000000000e-01	3.578029539e-11
1.210600000e+10	-1.000000000e-01	3.732939652e-11
1.210800000e+10	-1.000000000e-01	4.072042356e-11
1.211000000e+10	-1.000000000e-01	3.714911018e-11
1.211200000e+10	-1.000000000e-01	3.829841305e-11
1.211400000e+10	-1.000000000e-01	3.677706750e-11
1.211600000e+10	-1.000000000e-01	3.650645064e-11
1.211800000e+10	-1.000000000e-01	3.765446982e-11
1.212000000e+10	-1.000000000e-01	3.801741907e-11
1.212200000e+10	-1.000000000e-01	3.634971144e-11
1.212400000e+10	-1.000000000e-01	3.481082089e-11
1.212600000e+10	-1.000000000e-01	3.328723408e-11
1.212800000e+10	-1.000000000e-01	3.552689393e-11
1.213000000e+10	-1.000000000e-01	3.495912934e-11
1.213200000e+10	-1.000000000e-01	3.644268567e-11
1.213400000e+10	-1.000000000e-01	3.533541168e-11
1.213600000e+10	-1.000000000e-01	3.392379780e-11
1.213800000e+10	-1.000000000e-01	3.476136393e-11
1.214000000e+10	-1.000000000e-01	3.296432224e-11
1.214200000e+10	-1.000000000e-01	3.246936053e-11
1.214400000e+10	-1.000000000e-01	3.311313029e-11
1.214600000e+10	-1.000000000e-01	3.284350222e-11
1.214800000e+10	-1.000000000e-01	3.461061299e-11
1.215000000e+10	-1.000000000e-01	3.266829862e-11
1.215200000e+10	-1.000000000e-01	3.570316959e-11
1.215400000e+10	-1.000000000e-01	3.201030066e-11
1.215600000e+10	-1.000000000e-01	3.527225734e-11
1.215800000e+10	-1.000000000e-01	3.744863447e-11
1.216000000e+10	-1.000000000e-01	3.669811330e-11
1.216200000e+10	-1.000000000e-01	3.408930430e-11
1.216400000e+10	-1.000000000e-01	3.632405141e-11
1.216600000e+10	-1.000000000e-01	3.622145639e-11
1.216800000e+10	-1.000000000e-01	3.410404945e-11
1.217000000e+10	-1.000000000e-01	3.702726320e-11
1.217200000e+10	-1.000000000e-01	3.734880807e-11
1.217400000e+10	-1.000000000e-01	3.908247684e-11
1.217600000e+10	-1.000000000e-01	4.075833074e-11
1.217800000e+10	-1.000000000e-01	3.685318370e-11
1.218000000e+10	-1.000000000e-01	3.864987497e-11
1.218200000e+10	-1.000000000e-01	3.751653849e-11
1.218400000e+10	-1.000000000e-01	3.937353221e-11
1.218600000e+10	-1.000000000e-01	3.904558968e-11
1.218800000e+10	-1.000000000e-01	3.714164740e-11
1.219000000e+10	-1.000000000e-01	3.713343175e-11
1.219200000e+10	-1.000000000e-01	3.923788724e-11
1.219400000e+10	-1.000000000e-01	4.008053264e-11
1.219600000e+10	-1.000000000e-01	3.747224406e-11
1.219800000e+10	-1.000000000e-01	3.725331155e-11
1.220000000e+10	-1.000000000e-01	3.706217278e-11
1.220200000e+10	-1.000000000e-01	3.758300268e-11
1.220400000e+10	-1.000000000e-01	3.924226222e-11
1.220600000e+10	-1.000000000e-01	3.736244994e-11
1.220800000e+10	-1.000000000e-01	4.106699703e-11
1.221000000e+10	-1.000000000e-01	3.829942613e-11
1.221200000e+10	-1.000000000e-01	3.841370624e-11
1.221400000e+10	-1.000000000e-01	3.691871461e-11
1.221600000e+10	-1.000000000e-01	3.566742041e-11
1.221800000e+10	-1.000000000e-01	3.900110790e-11
1.222000000e+10	-1.000000000e-01	3.887124997e-11
1.222200000e+10	-1.000000000e-01	3.732187823e-11
1.222400000e+10	-1.000000000e-01	3.804600732e-11
1.222600000e+10	-1.000000000e-01	3.469185009e-11
1.222800000e+10	-1.000000000e-01	3.886532068e-11
1.223000000e+10	-1.000000000e-01	3.731338155e-11
1.223200000e+10	-1.000000000e-01	3.710034016e-11
1.223400000e+10	-1.000000000e-01	3.657657163e-11
1.223600000e+10	-1.000000000e-01	3.850691294e-11
1.223800000e+10	-1.000000000e-01	3.691485312e-11
1.224000000e+10	-1.000000000e-01	3.749200603e-11
1.224200000e+10	-1.000000000e-01	3.841295684e-11
1.224400000e+10	-1.000000000e-01	3.731336073e-11
1.224600000e+10	-1.000000000e-01	3.774584117e-11
1.224800000e+10	-1.000000000e-01	3.922002653e-11
1.225000000e+10	-1.000000000e-01	3.588151651e-11
1.225200000e+10	-1.000000000e-01	3.669805432e-11
1.225400000e+10	-1.000000000e-01	3.705071666e-11
1.225600000e+10	-1.000000000e-01	3.943062890e-11
1.225800000e+10	-1.000000000e-01	3.800053675e-11
1.226000000e+10	-1.000000000e-01	3.897053860e-11
1.226200000e+10	-1.000000000e-01	3.843510579e-11
1.226400000e+10	-1.000000000e-01	3.583990049e-11
1.226600000e+10	-1.000000000e-01	3.899894643e-11
1.226800000e+10	-1.000000000e-01	3.913623592e-11
1.227000000e+10	-1.000000000e-01	3.637420920e-11
1.227200000e+10	-1.000000000e-01	3.990579048e-11
1.227400000e+10	-1.000000000e-01	3.718470323e-11
1.227600000e+10	-1.000000000e-01	3.897968406e-11
1.227800000e+10	-1.000000000e-01	3.525652340e-11
1.228000000e+10	-1.000000000e-01	3.976434459e-11
1.228200000e+10	-1.000000000e-01	3.765885867e-11
1.228400000e+10	-1.000000000e-01	3.977717461e-11
1.228600000e+10	-1.000000000e-01	3.759184283e-11
1.228800000e+10	-1.000000000e-01	4.067002984e-11
1.229000000e+10	-1.000000000e-01	3.455844638e-11
1.229200000e+10	-1.000000000e-01	4.140133375e-11
1.229400000e+10	-1.000000000e-01	3.826384348e-11
1.229600000e+10	-1.000000000e-01	3.773766022e-11
1.229800000e+10	-1.000000000e-01	3.859775347e-11
1.230000000e+10	-1.000000000e-01	3.984332309e-11
1.230200000e+10	-1.000000000e-01	4.044976507e-11
1.230400000e+10	-1.000000000e-01	3.910207921e-11
1.230600000e+10	-1.000000000e-01	3.957248071e-11
1.230800000e+10	-1.000000000e-01	4.056020450e-11
1.231000000e+10	-1.000000000e-01	3.828875411e-11
1.231200000e+10	-1.000000000e-01	4.145764287e-11
1.231400000e+10	-1.000000000e-01	3.790774639e-11
1.231600000e+10	-1.000000000e-01	3.880492455e-11
1.231800000e+10	-1.000000000e-01	4.037099821e-11
1.232000000e+10	-1.000000000e-01	4.030535627e-11
1.232200000e+10	-1.000000000e-01	3.894030931e-11
1.232400000e+10	-1.000000000e-01	4.041056725e-11
1.232600000e+10	-1.000000000e-01	3.833511980e-11
1.232800000e+10	-1.000000000e-01	4.042219337e-11
1.233000000e+10	-1.000000000e-01	4.174637719e-11
1.233200000e+10	-1.000000000e-01	3.933825488e-11
1.233400000e+10	-1.000000000e-01	4.172579296e-11
1.233600000e+10	-1.000000000e-01	3.871952065e-11
1.233800000e+10	-1.000000000e-01	4.009965970e-11
1.234000000e+10	-1.000000000e-01	3.986659960e-11
1.234200000e+10	-1.000000000e-01	4.060440179e-11
1.234400000e+10	-1.000000000e-01	4.066252890e-11
1.234600000e+10	-1.000000000e-01	3.992412304e-11
1.234800000e+10	-1.000000000e-01	3.975969901e-11
1.235000000e+10	-1.000000000e-01	4.106064100e-11
1.235200000e+10	-1.000000000e-01	4.226026820e-11
1.235400000e+10	-1.000000000e-01	3.990170347e-11
1.235600000e+10	-1.000000000e-01	4.267183135e-11
1.235800000e+10	-1.000000000e-01	4.254469693e-11
1.236000000e+10	-1.000000000e-01	4.300798953e-11
1.236200000e+10	-1.000000000e-01	4.129886710e-11
1.236400000e+10	-1.000000000e-01	4.319376801e-11
1.236600000e+10	-1.000000000e-01	4.334891821e-11
1.236800000e+10	-1.000000000e-01	4.276482293e-11
1.237000000e+10	-1.000000000e-01	4.270125573e-11
1.237200000e+10	-1.000000000e-01	4.324008859e-11
1.237400000e+10	-1.000000000e-01	4.552382082e-11
1.237600000e+10	-1.000000000e-01	4.536900716e-11
1.237800000e+10	-1.000000000e-01	4.124252675e-11
1.238000000e+10	-1.000000000e-01	4.530036068e-11
1.238200000e+10	-1.000000000e-01	4.170470913e-11
1.238400000e+10	-1.000000000e-01	4.330224720e-11
1.238600000e+10	-1.000000000e-01	4.367405743e-11
1.238800000e+10	-1.000000000e-01	4.541297199e-11
1.239000000e+10	-1.000000000e-01	4.275014717e-11
1.239200000e+10	-1.000000000e-01	4.398868075e-11
1.239400000e+10	-1.000000000e-01	4.352000704e-11
1.239600000e+10	-1.000000000e-01	4.394407060e-11
1.239800000e+10	-1.000000000e-01	4.198163692e-11
1.240000000e+10	-1.000000000e-01	4.379632074e-11
1.240200000e+10	-1.000000000e-01	4.663974762e-11
1.240400000e+10	-1.000000000e-01	4.544265658e-11
1.240600000e+10	-1.000000000e-01	4.261547365e-11
1.240800000e+10	-1.000000000e-01	4.465618500e-11
1.241000000e+10	-1.000000000e-01	4.034516124e-11
1.241200000e+10	-1.000000000e-01	4.272836598e-11
1.241400000e+10	-1.000000000e-01	4.080839139e-11
1.241600000e+10	-1.000000000e-01	3.996883727e-11
1.241800000e+10	-1.000000000e-01	4.169683696e-11
1.242000000e+10	-1.000000000e-01	3.970802853e-11
1.242200000e+10	-1.000000000e-01	4.257216107e-11
1.242400000e+10	-1.000000000e-01	4.334855391e-11
1.242600000e+10	-1.000000000e-01	4.188853431e-11
1.242800000e+10	-1.000000000e-01	3.961832945e-11
1.243000000e+10	-1.000000000e-01	4.096410364e-11
1.243200000e+10	-1.000000000e-01	4.323114436e-11
1.243400000e+10	-1.000000000e-01	4.150508062e-11
1.243600000e+10	-1.000000000e-01	4.126617451e-11
1.243800000e+10	-1.000000000e-01	3.983765401e-11
1.244000000e+10	-1.000000000e-01	4.160394598e-11
1.244200000e+10	-1.000000000e-01	4.363214651e-11
1.244400000e+10	-1.000000000e-01	4.171877774e-11
1.244600000e+10	-1.000000000e-01	4.421491645e-11
1.244800000e+10	-1.000000000e-01	4.072324075e-11
1.245000000e+10	-1.000000000e-01	4.472841542e-11
1.245200000e+10	-1.000000000e-01	4.083793720e-11
1.245400000e+10	-1.000000000e-01	4.201513790e-11
1.245600000e+10	-1.000000000e-01	4.412123097e-11
1.245800000e+10	-1.000000000e-01	4.250869795e-11
1.246000000e+10	-1.000000000e-01	4.621068458e-11
1.246200000e+10	-1.000000000e-01	4.582628374e-11
1.246400000e+10	-1.000000000e-01	4.609108928e-11
1.246600000e+10	-1.000000000e-01	4.679407903e-11
1.246800000e+10	-1.000000000e-01	4.867492867e-11
1.247000000e+10	-1.000000000e-01	4.584064031e-11
1.247200000e+10	-1.000000000e-01	4.438141174e-11
1.247400000e+10	-1.000000000e-01	4.781821120e-11
1.247600000e+10	-1.000000000e-01	4.838252021e-11
1.247800000e+10	-1.000000000e-01	5.044614032e-11
1.248000000e+10	-1.000000000e-01	5.057437108e-11
1.248200000e+10	-1.000000000e-01	4.596687614e-11
1.248400000e+10	-1.000000000e-01	4.514466231e-11
1.248600000e+10	-1.000000000e-01	4.602210280e-11
1.248800000e+10	-1.000000000e-01	4.826086406e-11
1.249000000e+10	-1.000000000e-01	4.696764852e-11
1.249200000e+10	-1.000000000e-01	4.588875807e-11
1.249400000e+10	-1.000000000e-01	4.148709154e-11
1.249600000e+10	-1.000000000e-01	4.535671144e-11
1.249800000e+10	-1.000000000e-01	4.377502874e-11
1.250000000e+10	-1.000000000e-01	4.227624847e-11
1.250200000e+10	-1.000000000e-01	4.246622151e-11
1.250400000e+10	-1.000000000e-01	4.270247350e-11
1.250600000e+10	-1.000000000e-01	4.153828670e-11
1.250800000e+10	-1.000000000e-01	4.279986088e-11
1.251000000e+10	-1.000000000e-01	4.158214745e-11
1.251200000e+10	-1.000000000e-01	4.168180731e-11
1.251400000e+10	-1.000000000e-01	4.531317335e-11
1.251600000e+10	-1.000000000e-01	4.425994987e-11
1.251800000e+10	-1.000000000e-01	3.994056127e-11
1.252000000e+10	-1.000000000e-01	4.000785814e-11
1.252200000e+10	-1.000000000e-01	3.983632174e-11
1.252400000e+10	-1.000000000e-01	3.661890582e-11
1.252600000e+10	-1.000000000e-01	4.112309104e-11
1.252800000e+10	-1.000000000e-01	3.885074207e-11
1.253000000e+10	-1.000000000e-01	3.556386782e-11
